time,metric,value,if_score
2026-05-01 08:15:00+00:00,M529,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M609,12.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M610,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M618,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M658,76.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M688,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M696,1219.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M719,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M736,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M767,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M779,4.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M786,77.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M841,1.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M843,1.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M855,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M874,288.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M899,2.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M904,1.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M965,18.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M971,4412.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M972,0.0,-0.01522362943038258
2026-05-01 08:15:00+00:00,M991,0.0,-0.01522362943038258
2026-05-01 09:00:00+00:00,M029,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M037,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M104,2.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M162,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M164,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M185,56.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M204,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M238,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M265,6.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M318,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M336,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M348,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M362,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M378,79.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M392,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M419,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M430,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M452,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M474,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M475,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M490,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M494,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M516,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M520,2808.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M529,3.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M609,8.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M610,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M618,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M658,79.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M688,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M696,1230.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M719,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M736,1.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M767,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M779,4.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M786,83.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M841,3.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M843,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M855,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M874,317.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M899,5.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M904,2.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M965,10.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M971,4449.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M972,0.0,-0.01254098880287391
2026-05-01 09:00:00+00:00,M991,0.0,-0.01254098880287391
2026-05-01 12:40:00+00:00,M029,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M037,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M104,2.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M162,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M164,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M185,63.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M204,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M238,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M265,8.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M318,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M336,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M348,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M362,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M378,73.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M392,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M419,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M430,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M452,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M474,1.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M475,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M490,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M494,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M516,4.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M520,2755.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M529,1.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M609,9.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M610,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M618,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M658,73.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M688,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M696,1137.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M719,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M736,1.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M767,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M779,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M786,72.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M841,3.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M843,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M855,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M874,307.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M899,5.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M904,1.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M965,13.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M971,4306.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M972,0.0,-0.02953743003960274
2026-05-01 12:40:00+00:00,M991,0.0,-0.02953743003960274
2026-05-01 13:00:00+00:00,M029,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M037,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M104,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M162,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M164,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M185,49.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M204,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M238,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M265,3.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M318,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M336,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M348,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M362,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M378,75.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M392,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M419,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M430,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M452,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M474,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M475,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M490,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M494,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M516,7.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M520,2772.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M529,1.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M609,13.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M610,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M618,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M658,74.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M688,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M696,1173.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M719,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M736,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M767,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M779,6.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M786,80.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M841,6.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M843,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M855,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M874,273.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M899,2.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M904,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M965,6.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M971,4298.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M972,0.0,-0.013884990447194379
2026-05-01 13:00:00+00:00,M991,0.0,-0.013884990447194379
2026-05-01 13:40:00+00:00,M029,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M037,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M104,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M162,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M164,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M185,8.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M204,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M238,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M265,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M318,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M336,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M348,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M362,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M378,38.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M392,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M419,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M430,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M452,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M474,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M475,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M490,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M494,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M516,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M520,2326.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M529,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M609,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M610,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M618,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M658,38.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M688,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M696,495.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M719,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M736,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M767,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M779,9.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M786,43.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M841,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M843,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M855,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M874,13.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M899,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M904,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M965,9.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M971,2851.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M972,0.0,-0.012741542095933478
2026-05-01 13:40:00+00:00,M991,0.0,-0.012741542095933478
2026-05-02 02:10:00+00:00,M029,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M037,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M104,1.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M162,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M164,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M185,60.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M204,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M238,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M265,8.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M318,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M336,2.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M348,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M362,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M378,62.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M392,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M419,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M430,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M452,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M474,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M475,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M490,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M494,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M516,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M520,2899.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M529,2.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M609,13.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M610,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M618,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M658,59.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M688,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M696,1209.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M719,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M736,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M767,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M779,3.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M786,66.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M841,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M843,1.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M855,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M874,309.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M899,3.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M904,2.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M965,8.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M971,4512.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M972,0.0,-0.004537487587195743
2026-05-02 02:10:00+00:00,M991,0.0,-0.004537487587195743
2026-05-02 04:05:00+00:00,M029,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M037,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M104,1.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M162,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M164,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M185,56.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M204,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M238,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M265,8.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M318,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M336,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M348,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M362,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M378,79.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M392,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M419,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M430,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M452,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M474,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M475,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M490,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M494,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M516,6.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M520,2855.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M529,3.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M609,7.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M610,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M618,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M658,79.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M688,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M696,1247.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M719,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M736,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M767,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M779,3.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M786,88.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M841,5.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M843,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M855,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M874,357.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M899,1.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M904,2.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M965,5.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M971,4547.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M972,0.0,-0.026844316849019445
2026-05-02 04:05:00+00:00,M991,0.0,-0.026844316849019445
2026-05-02 04:10:00+00:00,M029,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M037,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M104,2.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M162,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M164,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M185,62.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M204,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M238,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M265,7.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M318,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M336,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M348,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M362,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M378,60.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M392,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M419,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M430,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M452,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M474,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M475,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M490,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M494,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M516,4.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M520,2969.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M529,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M609,4.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M610,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M618,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M658,59.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M688,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M696,1243.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M719,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M736,2.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M767,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M779,4.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M786,68.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M841,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M843,1.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M855,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M874,348.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M899,3.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M904,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M965,14.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M971,4651.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M972,0.0,-0.0341373497014994
2026-05-02 04:10:00+00:00,M991,0.0,-0.0341373497014994
2026-05-02 06:50:00+00:00,M029,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M037,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M104,3.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M162,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M164,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M185,32.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M204,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M238,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M265,12.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M318,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M336,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M348,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M362,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M378,60.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M392,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M419,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M430,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M452,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M474,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M475,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M490,1.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M494,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M516,1.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M520,3021.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M529,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M609,9.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M610,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M618,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M658,60.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M688,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M696,1240.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M719,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M736,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M767,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M779,6.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M786,67.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M841,2.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M843,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M855,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M874,356.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M899,4.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M904,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M965,4.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M971,4679.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M972,0.0,-2.3661582351452992e-05
2026-05-02 06:50:00+00:00,M991,0.0,-2.3661582351452992e-05
2026-05-02 09:15:00+00:00,M029,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M037,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M104,2.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M162,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M164,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M185,47.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M204,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M238,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M265,7.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M318,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M336,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M348,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M362,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M378,60.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M392,0.0,-0.07329537389620933
2026-05-02 09:15:00+00:00,M419,0.0,-0.07329537389620933
