time,metric,value,z_score
2026-05-29 07:35:00+00:00,M841,6,5.368032258288379
2026-05-29 07:40:00+00:00,M516,6,3.1541831310751034
2026-05-29 07:55:00+00:00,M516,14,8.055719255649056
2026-05-29 08:00:00+00:00,M904,5,3.3151017642218727
2026-05-29 08:05:00+00:00,M516,9,4.992259177790335
2026-05-29 08:10:00+00:00,M029,1,5.0761719056800665
2026-05-29 08:15:00+00:00,M904,6,4.185324270428966
2026-05-29 08:35:00+00:00,M490,1,3.6280130488296627
2026-05-29 08:35:00+00:00,M736,2,3.6390656569105078
2026-05-29 09:10:00+00:00,M490,1,3.6280130488296627
2026-05-29 09:10:00+00:00,M736,2,3.6390656569105078
2026-05-29 09:20:00+00:00,M029,1,5.0761719056800665
2026-05-29 09:25:00+00:00,M736,4,7.709095981858734
2026-05-29 09:40:00+00:00,M736,2,3.6390656569105078
2026-05-29 09:50:00+00:00,M736,2,3.6390656569105078
2026-05-29 09:55:00+00:00,M779,8,3.4795494440609875
2026-05-29 10:00:00+00:00,M779,21,10.196815378180359
2026-05-29 10:15:00+00:00,M736,2,3.6390656569105078
2026-05-29 10:40:00+00:00,M736,2,3.6390656569105078
2026-05-29 11:00:00+00:00,M475,1,3.9861637392558062
2026-05-29 11:20:00+00:00,M029,1,5.0761719056800665
2026-05-29 11:20:00+00:00,M490,1,3.6280130488296627
2026-05-29 11:45:00+00:00,M736,2,3.6390656569105078
2026-05-29 11:50:00+00:00,M029,1,5.0761719056800665
2026-05-29 11:55:00+00:00,M841,4,3.3463180561446433
2026-05-29 12:50:00+00:00,M736,2,3.6390656569105078
2026-05-29 13:25:00+00:00,M490,1,3.6280130488296627
2026-05-29 14:00:00+00:00,M736,2,3.6390656569105078
2026-05-29 14:10:00+00:00,M843,1,5.807053316353087
2026-05-29 14:30:00+00:00,M029,1,5.0761719056800665
2026-05-29 14:40:00+00:00,M490,1,3.6280130488296627
2026-05-29 14:55:00+00:00,M029,1,5.0761719056800665
2026-05-29 14:55:00+00:00,M841,4,3.3463180561446433
2026-05-29 15:10:00+00:00,M843,1,5.807053316353087
2026-05-29 15:35:00+00:00,M841,4,3.3463180561446433
2026-05-29 16:00:00+00:00,M419,1,12.950858562770918
2026-05-29 16:35:00+00:00,M843,1,5.807053316353087
2026-05-29 17:10:00+00:00,M843,1,5.807053316353087
2026-05-29 17:25:00+00:00,M164,1,8.28702251171813
2026-05-29 17:40:00+00:00,M736,2,3.6390656569105078
2026-05-29 17:45:00+00:00,M736,2,3.6390656569105078
2026-05-29 18:10:00+00:00,M843,1,5.807053316353087
2026-05-29 18:35:00+00:00,M336,1,9.86959171074772
2026-05-29 19:40:00+00:00,M779,11,5.029687736550073
2026-05-29 20:40:00+00:00,M490,1,3.6280130488296627
2026-05-29 21:05:00+00:00,M736,2,3.6390656569105078
2026-05-29 21:35:00+00:00,M490,1,3.6280130488296627
2026-05-29 21:55:00+00:00,M843,1,5.807053316353087
2026-05-29 23:10:00+00:00,M475,1,3.9861637392558062
2026-05-29 23:40:00+00:00,M475,1,3.9861637392558062
2026-05-30 00:00:00+00:00,M736,2,3.6390656569105078
2026-05-30 00:05:00+00:00,M475,1,3.9861637392558062
2026-05-30 00:10:00+00:00,M475,1,3.9861637392558062
2026-05-30 00:15:00+00:00,M474,1,11.742331665439213
2026-05-30 00:15:00+00:00,M475,1,3.9861637392558062
2026-05-30 00:55:00+00:00,M490,1,3.6280130488296627
2026-05-30 01:00:00+00:00,M474,1,11.742331665439213
2026-05-30 01:20:00+00:00,M475,2,8.14384733546669
2026-05-30 01:40:00+00:00,M475,1,3.9861637392558062
2026-05-30 02:00:00+00:00,M736,2,3.6390656569105078
2026-05-30 02:05:00+00:00,M475,1,3.9861637392558062
2026-05-30 02:15:00+00:00,M475,1,3.9861637392558062
2026-05-30 02:20:00+00:00,M490,1,3.6280130488296627
2026-05-30 02:25:00+00:00,M029,1,5.0761719056800665
2026-05-30 02:25:00+00:00,M841,6,5.368032258288379
2026-05-30 02:40:00+00:00,M843,1,5.807053316353087
2026-05-30 02:45:00+00:00,M843,1,5.807053316353087
2026-05-30 03:00:00+00:00,M843,1,5.807053316353087
2026-05-30 03:05:00+00:00,M843,1,5.807053316353087
2026-05-30 03:15:00+00:00,M736,2,3.6390656569105078
2026-05-30 03:20:00+00:00,M490,1,3.6280130488296627
2026-05-30 03:30:00+00:00,M490,1,3.6280130488296627
2026-05-30 03:35:00+00:00,M029,1,5.0761719056800665
2026-05-30 04:15:00+00:00,M475,1,3.9861637392558062
2026-05-30 04:20:00+00:00,M475,1,3.9861637392558062
2026-05-30 04:50:00+00:00,M843,1,5.807053316353087
2026-05-30 05:00:00+00:00,M516,6,3.1541831310751034
2026-05-30 05:30:00+00:00,M490,1,3.6280130488296627
2026-05-30 05:40:00+00:00,M490,1,3.6280130488296627
2026-05-30 05:45:00+00:00,M475,1,3.9861637392558062
2026-05-30 06:05:00+00:00,M779,8,3.4795494440609875
2026-05-30 06:05:00+00:00,M841,9,8.400603561503983
2026-05-30 07:05:00+00:00,M841,5,4.357175157216511
2026-05-30 07:20:00+00:00,M843,1,5.807053316353087
2026-05-30 07:30:00+00:00,M104,4,3.5266457494405126
2026-05-30 08:00:00+00:00,M475,2,8.14384733546669
2026-05-30 08:20:00+00:00,M490,1,3.6280130488296627
2026-05-30 08:20:00+00:00,M841,4,3.3463180561446433
2026-05-30 08:30:00+00:00,M841,4,3.3463180561446433
2026-05-30 08:35:00+00:00,M736,2,3.6390656569105078
2026-05-30 08:45:00+00:00,M475,1,3.9861637392558062
2026-05-30 08:45:00+00:00,M843,1,5.807053316353087
2026-05-30 09:50:00+00:00,M490,1,3.6280130488296627
2026-05-30 09:55:00+00:00,M490,1,3.6280130488296627
2026-05-30 10:15:00+00:00,M419,1,12.950858562770918
2026-05-30 10:25:00+00:00,M029,1,5.0761719056800665
2026-05-30 10:50:00+00:00,M841,4,3.3463180561446433
2026-05-30 11:05:00+00:00,M475,1,3.9861637392558062
2026-05-30 11:15:00+00:00,M736,2,3.6390656569105078
2026-05-30 11:25:00+00:00,M475,1,3.9861637392558062
2026-05-30 11:30:00+00:00,M841,5,4.357175157216511
2026-05-30 12:20:00+00:00,M841,5,4.357175157216511
2026-05-30 13:10:00+00:00,M841,4,3.3463180561446433
2026-05-30 13:15:00+00:00,M843,1,5.807053316353087
2026-05-30 13:55:00+00:00,M843,1,5.807053316353087
2026-05-30 14:10:00+00:00,M475,1,3.9861637392558062
2026-05-30 14:20:00+00:00,M475,1,3.9861637392558062
2026-05-30 14:40:00+00:00,M419,1,12.950858562770918
2026-05-30 14:45:00+00:00,M490,1,3.6280130488296627
2026-05-30 14:50:00+00:00,M841,5,4.357175157216511
2026-05-30 15:40:00+00:00,M736,2,3.6390656569105078
2026-05-30 16:00:00+00:00,M419,1,12.950858562770918
2026-05-30 16:05:00+00:00,M843,1,5.807053316353087
2026-05-30 16:40:00+00:00,M736,2,3.6390656569105078
2026-05-30 17:15:00+00:00,M736,2,3.6390656569105078
2026-05-30 19:00:00+00:00,M736,2,3.6390656569105078
2026-05-30 19:35:00+00:00,M474,1,11.742331665439213
2026-05-30 19:55:00+00:00,M336,1,9.86959171074772
2026-05-30 20:10:00+00:00,M475,1,3.9861637392558062
2026-05-30 20:30:00+00:00,M843,1,5.807053316353087
2026-05-30 22:15:00+00:00,M029,1,5.0761719056800665
2026-05-30 22:35:00+00:00,M490,1,3.6280130488296627
2026-05-30 22:45:00+00:00,M490,1,3.6280130488296627
2026-05-30 23:45:00+00:00,M736,2,3.6390656569105078
2026-05-31 00:50:00+00:00,M843,1,5.807053316353087
2026-05-31 01:15:00+00:00,M904,5,3.3151017642218727
2026-05-31 02:05:00+00:00,M841,4,3.3463180561446433
2026-05-31 02:10:00+00:00,M841,5,4.357175157216511
2026-05-31 02:25:00+00:00,M490,1,3.6280130488296627
2026-05-31 02:30:00+00:00,M474,1,11.742331665439213
2026-05-31 02:55:00+00:00,M736,3,5.674080819384621
2026-05-31 03:05:00+00:00,M490,1,3.6280130488296627
2026-05-31 03:15:00+00:00,M904,5,3.3151017642218727
2026-05-31 03:30:00+00:00,M841,4,3.3463180561446433
2026-05-31 03:40:00+00:00,M779,12,5.546400500713102
2026-05-31 03:45:00+00:00,M841,4,3.3463180561446433
2026-05-31 03:50:00+00:00,M336,1,9.86959171074772
2026-05-31 04:05:00+00:00,M516,6,3.1541831310751034
2026-05-31 04:05:00+00:00,M779,13,6.06311326487613
2026-05-31 04:10:00+00:00,M516,6,3.1541831310751034
2026-05-31 04:10:00+00:00,M779,8,3.4795494440609875
2026-05-31 04:20:00+00:00,M736,2,3.6390656569105078
2026-05-31 04:30:00+00:00,M736,2,3.6390656569105078
2026-05-31 04:40:00+00:00,M841,4,3.3463180561446433
2026-05-31 05:00:00+00:00,M841,6,5.368032258288379
2026-05-31 05:30:00+00:00,M841,4,3.3463180561446433
2026-05-31 05:40:00+00:00,M736,2,3.6390656569105078
2026-05-31 05:50:00+00:00,M736,2,3.6390656569105078
2026-05-31 05:55:00+00:00,M841,5,4.357175157216511
2026-05-31 06:00:00+00:00,M490,1,3.6280130488296627
2026-05-31 06:55:00+00:00,M736,2,3.6390656569105078
2026-05-31 07:15:00+00:00,M736,2,3.6390656569105078
2026-05-31 07:25:00+00:00,M475,1,3.9861637392558062
2026-05-31 07:35:00+00:00,M736,2,3.6390656569105078
2026-05-31 07:45:00+00:00,M736,2,3.6390656569105078
2026-05-31 07:55:00+00:00,M490,1,3.6280130488296627
2026-05-31 08:00:00+00:00,M904,5,3.3151017642218727
2026-05-31 08:10:00+00:00,M029,1,5.0761719056800665
2026-05-31 08:10:00+00:00,M265,28,3.0411736632162842
2026-05-31 08:30:00+00:00,M490,1,3.6280130488296627
2026-05-31 08:35:00+00:00,M029,1,5.0761719056800665
2026-05-31 08:35:00+00:00,M490,1,3.6280130488296627
2026-05-31 08:50:00+00:00,M736,2,3.6390656569105078
2026-05-31 09:45:00+00:00,M843,1,5.807053316353087
2026-05-31 09:50:00+00:00,M736,2,3.6390656569105078
2026-05-31 10:05:00+00:00,M336,1,9.86959171074772
2026-05-31 10:45:00+00:00,M736,2,3.6390656569105078
2026-05-31 10:55:00+00:00,M104,4,3.5266457494405126
2026-05-31 11:05:00+00:00,M029,1,5.0761719056800665
2026-05-31 11:30:00+00:00,M475,1,3.9861637392558062
2026-05-31 11:35:00+00:00,M474,1,11.742331665439213
2026-05-31 12:35:00+00:00,M419,1,12.950858562770918
2026-05-31 13:20:00+00:00,M029,1,5.0761719056800665
2026-05-31 13:55:00+00:00,M736,3,5.674080819384621
2026-05-31 14:00:00+00:00,M736,2,3.6390656569105078
2026-05-31 14:55:00+00:00,M474,1,11.742331665439213
2026-05-31 15:50:00+00:00,M490,1,3.6280130488296627
2026-05-31 17:20:00+00:00,M475,1,3.9861637392558062
2026-05-31 17:50:00+00:00,M736,2,3.6390656569105078
2026-05-31 18:50:00+00:00,M029,1,5.0761719056800665
2026-05-31 19:05:00+00:00,M474,1,11.742331665439213
2026-05-31 19:45:00+00:00,M474,1,11.742331665439213
2026-05-31 20:10:00+00:00,M490,2,7.487149293327246
2026-05-31 21:05:00+00:00,M736,2,3.6390656569105078
2026-05-31 21:20:00+00:00,M736,2,3.6390656569105078
2026-05-31 21:50:00+00:00,M029,1,5.0761719056800665
2026-05-31 23:05:00+00:00,M490,1,3.6280130488296627
2026-05-31 23:25:00+00:00,M490,1,3.6280130488296627
2026-05-31 23:35:00+00:00,M490,1,3.6280130488296627
2026-05-31 23:50:00+00:00,M490,1,3.6280130488296627
2026-06-01 00:00:00+00:00,M490,1,3.6280130488296627
2026-06-01 00:15:00+00:00,M736,2,3.6390656569105078
2026-06-01 00:30:00+00:00,M490,1,3.6280130488296627
2026-06-01 01:20:00+00:00,M029,1,5.0761719056800665
2026-06-01 01:30:00+00:00,M490,1,3.6280130488296627
2026-06-01 02:30:00+00:00,M378,77,3.1293358418932304
2026-06-01 02:30:00+00:00,M658,77,3.3047783020798898
2026-06-01 02:35:00+00:00,M658,75,3.1471895499675737
2026-06-01 02:40:00+00:00,M475,1,3.9861637392558062
2026-06-01 02:45:00+00:00,M736,3,5.674080819384621
2026-06-01 03:15:00+00:00,M475,2,8.14384733546669
2026-06-01 03:40:00+00:00,M490,1,3.6280130488296627
2026-06-01 04:05:00+00:00,M378,84,3.6553112779706507
2026-06-01 04:05:00+00:00,M475,1,3.9861637392558062
2026-06-01 04:05:00+00:00,M658,84,3.8563389344729955
2026-06-01 04:05:00+00:00,M786,85,3.4351037051928617
2026-06-01 04:10:00+00:00,M475,1,3.9861637392558062
2026-06-01 04:15:00+00:00,M475,1,3.9861637392558062
2026-06-01 05:00:00+00:00,M378,79,3.2796145379153505
2026-06-01 05:00:00+00:00,M475,1,3.9861637392558062
2026-06-01 05:00:00+00:00,M658,79,3.462367054192206
2026-06-01 05:00:00+00:00,M786,82,3.2303445052840782
2026-06-01 05:05:00+00:00,M378,85,3.7304506259817107
2026-06-01 05:05:00+00:00,M658,85,3.9351333105291535
2026-06-01 05:05:00+00:00,M786,86,3.5033567718291225
2026-06-01 05:10:00+00:00,M378,82,3.5050325819485306
2026-06-01 05:10:00+00:00,M658,82,3.6987501823606794
2026-06-01 05:10:00+00:00,M786,87,3.571609838465384
2026-06-01 05:35:00+00:00,M474,1,11.742331665439213
2026-06-01 05:40:00+00:00,M841,4,3.3463180561446433
2026-06-01 05:55:00+00:00,M736,2,3.6390656569105078
2026-06-01 06:00:00+00:00,M475,1,3.9861637392558062
2026-06-01 06:35:00+00:00,M490,1,3.6280130488296627
2026-06-01 07:00:00+00:00,M475,1,3.9861637392558062
2026-06-01 07:00:00+00:00,M490,1,3.6280130488296627
2026-06-01 08:35:00+00:00,M029,1,5.0761719056800665
2026-06-01 08:45:00+00:00,M336,1,9.86959171074772
2026-06-01 08:45:00+00:00,M474,1,11.742331665439213
2026-06-01 08:50:00+00:00,M029,1,5.0761719056800665
2026-06-01 08:55:00+00:00,M490,1,3.6280130488296627
2026-06-01 09:00:00+00:00,M736,2,3.6390656569105078
2026-06-01 09:05:00+00:00,M029,1,5.0761719056800665
2026-06-01 09:05:00+00:00,M843,1,5.807053316353087
2026-06-01 09:15:00+00:00,M490,1,3.6280130488296627
2026-06-01 09:40:00+00:00,M029,1,5.0761719056800665
2026-06-01 09:40:00+00:00,M378,80,3.3547538859264106
2026-06-01 09:40:00+00:00,M658,80,3.541161430248364
2026-06-01 09:40:00+00:00,M786,82,3.2303445052840782
2026-06-01 09:45:00+00:00,M490,1,3.6280130488296627
2026-06-01 09:55:00+00:00,M490,1,3.6280130488296627
2026-06-01 11:05:00+00:00,M736,2,3.6390656569105078
2026-06-01 11:15:00+00:00,M475,1,3.9861637392558062
2026-06-01 11:40:00+00:00,M029,1,5.0761719056800665
2026-06-01 11:55:00+00:00,M490,1,3.6280130488296627
2026-06-01 12:05:00+00:00,M490,1,3.6280130488296627
2026-06-01 12:10:00+00:00,M490,1,3.6280130488296627
2026-06-01 12:25:00+00:00,M490,1,3.6280130488296627
2026-06-01 12:25:00+00:00,M841,4,3.3463180561446433
2026-06-01 13:05:00+00:00,M475,1,3.9861637392558062
2026-06-01 14:05:00+00:00,M104,4,3.5266457494405126
2026-06-01 14:15:00+00:00,M475,1,3.9861637392558062
2026-06-01 15:10:00+00:00,M475,1,3.9861637392558062
2026-06-01 16:10:00+00:00,M475,1,3.9861637392558062
2026-06-01 16:20:00+00:00,M037,2,6.473020490727964
2026-06-01 16:20:00+00:00,M855,35,19.41319233842977
2026-06-01 16:50:00+00:00,M336,1,9.86959171074772
2026-06-01 17:05:00+00:00,M185,11,-3.0623524272337717
2026-06-01 17:05:00+00:00,M696,378,-4.115313276769525
2026-06-01 17:05:00+00:00,M874,7,-3.2337872451447693
2026-06-01 17:05:00+00:00,M971,2395,-3.175977440379299
2026-06-01 17:10:00+00:00,M037,1,3.2239875006755123
2026-06-01 17:10:00+00:00,M696,558,-3.3015744772673026
